94404,0
5462591,1
1336491,2
4498000,3
3010642,4
350060,5
827395,6
5495461,7
1206263,8
3356543,9
436708,10
3803941,11
2958834,12
5361806,13
3304427,14
3827524,15
1152833,16
2682212,17
898050,18
1237951,19
4255872,20
4310543,21
4594035,22
4871810,23
3854535,24
1665955,25
5060991,26
661741,27
3582200,28
2498274,29
4586536,30
2841909,31
877022,32
4855585,33
771935,34
4043579,35
407825,36
1064992,37
385576,38
471658,39
367961,40
5097614,41
1417291,42
3375070,43
4846095,44
157434,45
964870,46
4151111,47
2841970,48
3165430,49
4633748,50
4760058,51
5243517,52
529475,53
1079734,54
2552413,55
3320024,56
3565017,57
3592121,58
4056343,59
1562649,60
1624947,61
1043331,62
337590,63
3366609,64
102905,65
1138994,66
3620483,67
940756,68
4541997,69
307477,70
2831576,71
1460393,72
1626134,73
1530530,74
1278921,75
4215432,76
2829153,77
1168431,78
4944363,79
3126166,80
3573350,81
4162069,82
5448000,83
2050029,84
3146818,85
3404988,86
5223361,87
3010727,88
3260220,89
2496161,90
4878171,91
4691749,92
4320858,93
3924993,94
1069397,95
4299598,96
1952050,97
3109424,98
3429474,99
384982,100
1887148,101
4255252,102
3930444,103
2704421,104
1717006,105
4796660,106
2984207,107
768996,108
2286036,109
1395428,110
5051634,111
275702,112
4675420,113
3327703,114
955888,115
1781761,116
2923698,117
648177,118
3534156,119
2377047,120
1487152,121
1872144,122
2949704,123
4079436,124
3336348,125
4683202,126
5017829,127
1525787,128
5613237,129
4402938,130
1248069,131
560952,132
4299650,133
4611923,134
4632497,135
3290364,136
2869858,137
4555227,138
1012076,139
655344,140
4958678,141
1481922,142
5372313,143
633758,144
3726496,145
4339642,146
2389917,147
5207855,148
920845,149
917331,150
3789658,151
4971236,152
1348022,153
304405,154
4082223,155
4776846,156
716231,157
828314,158
3674392,159
3578440,160
2360897,161
5114665,162
2093151,163
2396759,164
1915298,165
4188584,166
4061909,167
253669,168
1977953,169
1655013,170
5032904,171
4813179,172
713904,173
1547834,174
2169610,175
3788644,176
34724,177
4915859,178
4198094,179
1808258,180
2176709,181
2443265,182
3767311,183
4594427,184
4282877,185
5395778,186
4023775,187
1202653,188
2780673,189
1159690,190
4379845,191
1141476,192
3252860,193
2804801,194
1488841,195
4575972,196
1645920,197
778695,198
2161224,199
2034338,200
861516,201
3209943,202
2179814,203
1619833,204
3630382,205
32096,206
2699642,207
379954,208
3734209,209
2231485,210
2781803,211
713217,212
444329,213
5466805,214
1156210,215
2193455,216
4854368,217
351262,218
4047869,219
3360420,220
2456768,221
1670068,222
3691775,223
1753593,224
2162684,225
1624507,226
2563765,227
542208,228
5223745,229
5227024,230
914502,231
4662559,232
697053,233
4017696,234
4233171,235
3359167,236
5653249,237
5107658,238
608250,239
4536686,240
357139,241
2942382,242
1886564,243
3547155,244
2133022,245
3405258,246
5487226,247
4467192,248
2284980,249
2506601,250
1646173,251
4670221,252
5001288,253
1940142,254
1588826,255
1475125,256
4630917,257
4344459,258
388462,259
1289471,260
2714352,261
853457,262
1513255,263
586037,264
3612381,265
5451024,266
1968514,267
3290111,268
2152156,269
1667431,270
3544542,271
3825020,272
3340714,273
514782,274
2099741,275
3403688,276
3298882,277
500205,278
4567323,279
913899,280
3726062,281
4116292,282
1377671,283
376979,284
2334199,285
4838984,286
2535659,287
2941742,288
2807691,289
5072946,290
466910,291
4538980,292
4816044,293
4625541,294
4383939,295
1245832,296
4198093,297
3729922,298
1436823,299
2727240,300
2472082,301
2194937,302
5626016,303
3922350,304
254603,305
2847464,306
4457558,307
4165711,308
927276,309
2731821,310
2756561,311
328042,312
517014,313
4833198,314
3175490,315
2240614,316
3472466,317
5301636,318
5526954,319
3419922,320
4710981,321
1112408,322
4569841,323
4485979,324
3498075,325
4888897,326
5625732,327
3669460,328
1542514,329
1969661,330
3641189,331
5226299,332
13633,333
1238271,334
418506,335
3062571,336
3746234,337
2973124,338
1451400,339
1586168,340
2123110,341
5588058,342
1324378,343
4931694,344
5290552,345
1316038,346
4083805,347
3656847,348
1176719,349
188868,350
2167228,351
2707001,352
1623938,353
1871973,354
519127,355
1088523,356
2049192,357
4370067,358
4050366,359
3157051,360
3444846,361
1736287,362
4241239,363
4451720,364
1602967,365
2752366,366
3295031,367
190244,368
4094824,369
2829597,370
4246212,371
4157948,372
275895,373
1428730,374
3831119,375
5603442,376
2547991,377
4730840,378
776651,379
3078058,380
232634,381
4547439,382
3165806,383
5565286,384
5528476,385
50527,386
4267797,387
5228337,388
4013189,389
5036523,390
2293870,391
1929219,392
4248425,393
3281096,394
3923915,395
4356515,396
2860601,397
3748873,398
3648213,399
1499601,400
1194876,401
5060329,402
1235634,403
147271,404
2847015,405
588347,406
4508636,407
275591,408
974279,409
1996416,410
2656552,411
623962,412
3506124,413
3551964,414
3695918,415
5281014,416
4337201,417
211791,418
5211230,419
2728170,420
4754845,421
3499580,422
3321098,423
1513873,424
4062432,425
649234,426
1541536,427
4473336,428
4781690,429
4710287,430
3642900,431
3789600,432
2653019,433
1248059,434
1173991,435
4871945,436
4044386,437
2947464,438
210377,439
2651583,440
